user_id,orders_per_month,avg_order_value,last_order_days,customer_rating,discount_used_before,ordered_without_discount,recommended_discount
2251,6,862,7,4.0,1,0,41
2252,7,255,3,2.5,1,1,37
2253,13,154,33,4.1,1,0,40
2254,14,111,59,4.3,0,0,50
2255,20,286,25,4.0,1,1,22
2256,17,610,41,4.3,1,1,36
2257,14,159,28,2.6,1,0,36
2258,6,476,30,4.8,1,1,50
2259,1,203,8,4.3,1,1,50
2260,12,786,26,3.7,0,1,39
2261,19,929,24,2.5,0,1,24
2262,8,422,17,4.6,0,1,42
2263,10,939,44,3.5,1,0,50
2264,6,596,16,3.3,1,0,46
2265,12,565,10,4.9,1,0,31
2266,20,147,7,3.3,1,1,13
2267,8,380,14,4.5,0,0,41
2268,18,690,39,2.6,0,0,33
2269,17,331,39,4.9,1,1,35
2270,17,777,57,3.8,1,0,44
2271,11,580,22,4.0,1,0,39
2272,13,281,35,4.0,1,1,41
2273,4,655,43,4.1,1,1,50
2274,11,875,59,4.9,1,1,50
2275,19,439,26,3.9,1,1,25
2276,2,217,49,3.6,0,0,50
2277,11,427,48,3.1,1,1,50
2278,3,853,44,3.5,1,0,50
2279,3,595,15,3.9,1,1,50
2280,14,418,40,3.2,1,0,42
2281,1,514,6,5.0,0,0,50
2282,12,756,46,3.3,1,1,49
2283,18,728,14,3.9,1,1,21
2284,4,154,4,3.7,0,1,44
2285,17,188,16,3.0,1,1,24
2286,20,921,9,4.4,1,1,14
2287,15,416,23,3.1,1,1,31
2288,7,144,13,4.8,0,0,42
2289,5,275,57,3.3,1,0,50
2290,2,375,2,2.7,1,1,47
2291,6,253,31,4.6,1,0,50
2292,2,367,50,2.7,1,1,50
2293,5,611,44,3.9,1,1,50
2294,5,646,59,2.7,0,1,50
2295,3,224,52,5.0,1,0,50
2296,15,964,44,2.8,1,0,42
2297,15,228,58,2.6,0,0,49
2298,5,790,16,4.6,1,0,48
2299,19,914,22,4.9,1,0,23
2300,14,883,30,3.2,0,1,37
2301,13,886,26,3.8,0,1,37
2302,4,289,29,4.1,0,1,50
2303,10,487,11,2.9,1,1,35
2304,4,487,40,4.5,1,1,50
2305,13,932,60,2.9,1,1,50
2306,1,845,26,2.6,0,0,50
2307,7,837,54,4.4,0,0,50
2308,11,409,10,4.1,0,0,33
2309,15,641,43,3.7,0,0,41
2310,17,766,4,4.5,0,1,18
2311,6,265,6,4.3,0,0,41
2312,5,409,39,2.8,1,0,50
2313,12,439,38,3.7,1,1,45
2314,13,242,39,2.5,0,1,43
2315,16,161,18,4.1,0,0,27
2316,10,251,10,3.9,1,1,35
2317,19,764,53,3.7,0,1,38
2318,15,170,33,2.9,1,0,36
2319,9,400,31,4.6,1,0,47
2320,14,176,11,4.8,1,1,27
2321,8,920,49,3.2,1,1,50
2322,4,536,48,3.4,0,1,50
2323,1,735,42,3.0,1,1,50
2324,19,357,57,3.2,0,0,40
2325,4,563,8,2.7,0,0,46
2326,4,834,34,3.6,0,0,50
2327,18,284,11,3.8,0,0,19
2328,15,307,56,3.7,1,1,48
2329,17,270,49,3.2,0,1,40
2330,20,762,37,4.3,0,0,28
2331,12,109,8,4.5,1,0,30
2332,7,780,41,4.4,1,0,50
2333,10,650,42,3.9,0,0,50
2334,5,189,58,4.1,1,0,50
2335,20,814,31,4.0,0,1,25
2336,13,135,23,4.9,0,0,35
2337,6,129,35,3.9,0,1,50
2338,15,677,20,4.2,1,1,30
2339,1,916,49,3.7,0,1,50
2340,4,128,56,4.6,1,1,50
2341,7,528,24,3.2,1,0,48
2342,6,788,34,4.6,0,1,50
2343,1,499,10,2.6,0,1,50
2344,8,731,59,4.8,1,1,50
2345,13,655,32,3.1,0,0,40
2346,7,847,47,5.0,0,1,50
2347,11,160,55,3.4,1,0,50
2348,13,593,57,4.1,1,0,50
2349,10,329,55,4.9,1,1,50
2350,19,935,22,3.4,1,1,23
2351,7,149,5,4.9,0,1,38
2352,18,219,10,3.6,1,0,19
2353,5,246,30,4.5,0,0,50
2354,14,842,55,2.9,1,0,49
2355,11,966,31,2.6,1,0,43
2356,8,485,32,2.6,0,0,50
2357,19,458,6,4.5,1,1,15
2358,9,637,49,4.1,0,1,50
2359,16,235,41,3.9,0,0,38
2360,4,376,23,3.3,1,0,50
2361,2,939,27,4.6,0,0,50
2362,15,770,53,2.6,1,1,46
2363,13,912,35,4.8,1,1,41
2364,15,367,3,2.5,0,1,21
2365,17,747,50,4.5,1,1,41
2366,3,584,8,4.9,0,1,48
2367,6,958,31,4.0,0,1,50
2368,9,480,34,4.6,0,1,49
2369,17,622,2,2.7,1,1,17
2370,8,793,39,4.6,1,0,50
2371,11,795,58,4.8,0,1,50
2372,7,524,19,4.9,1,0,45
2373,19,953,45,2.9,1,1,34
2374,9,560,11,3.1,0,1,37
2375,14,232,56,3.1,1,1,50
2376,14,981,56,3.0,1,1,50
2377,11,869,26,3.3,1,1,41
2378,15,161,33,4.3,0,1,36
2379,18,310,11,4.7,1,1,19
2380,12,303,33,3.8,1,0,42
2381,7,454,17,2.5,0,0,44
2382,9,500,17,2.5,1,1,40
2383,5,805,48,4.4,1,1,50
2384,10,239,51,2.9,0,1,50
2385,18,748,20,3.5,1,0,24
2386,2,234,51,4.0,1,0,50
2387,18,162,36,3.2,1,0,32
2388,10,376,35,3.2,0,0,47
2389,11,342,49,2.7,1,1,50
2390,6,805,43,3.0,0,0,50
2391,18,807,46,4.1,0,1,37
2392,5,356,51,3.5,0,1,50
2393,6,273,49,2.9,1,0,50
2394,5,373,46,2.6,0,1,50
2395,12,537,49,3.3,0,1,50
2396,3,923,16,4.8,1,0,50
2397,15,545,34,3.6,0,0,37
2398,5,944,46,2.8,1,1,50
2399,8,312,29,3.5,1,0,48
2400,14,582,48,3.2,1,1,46
2401,6,902,15,4.8,1,0,45
2402,16,479,43,4.3,0,0,39
2403,16,516,14,3.6,1,1,25
2404,5,913,1,3.5,0,0,40
2405,13,199,46,4.7,0,1,47
2406,14,983,15,2.9,1,1,29
2407,14,879,7,2.9,1,0,25
2408,12,861,59,4.3,0,0,50
2409,13,304,1,4.2,1,0,24
2410,18,797,30,3.0,0,1,29
2411,6,704,38,4.4,0,1,50
2412,8,980,50,2.9,0,1,50
2413,8,710,60,3.0,0,0,50
2414,4,403,30,3.1,1,1,50
2415,13,115,13,4.8,1,1,30
2416,6,957,26,4.2,0,0,50
2417,3,711,35,3.4,0,1,50
2418,11,511,47,2.7,1,0,50
2419,20,209,11,5.0,1,0,15
2420,12,728,25,4.2,0,1,38
2421,20,344,20,4.9,0,1,20
2422,17,590,17,4.5,0,1,24
2423,6,587,47,3.2,0,1,50
2424,1,848,33,4.1,0,0,50
2425,3,598,36,4.3,0,1,50
2426,7,159,46,4.4,1,0,50
2427,9,550,1,3.1,0,1,32
2428,3,977,34,4.5,0,1,50
2429,18,390,26,2.9,1,0,27
2430,7,241,15,3.8,0,1,43
2431,11,634,22,4.5,1,1,39
2432,2,595,57,2.7,1,1,50
2433,2,397,30,4.4,1,1,50
2434,6,837,33,2.6,0,1,50
2435,18,209,60,3.6,1,1,44
2436,1,977,51,4.4,1,0,50
2437,12,650,18,3.4,0,1,35
2438,18,255,19,2.8,1,0,23
2439,16,975,13,4.6,1,0,24
2440,3,832,33,3.5,1,1,50
2441,14,798,56,3.4,0,0,50
2442,9,488,60,3.5,0,1,50
2443,8,117,58,4.1,0,1,50
2444,1,906,45,5.0,1,0,50
2445,1,649,58,3.3,0,0,50
2446,4,919,33,3.7,0,1,50
2447,7,376,34,3.9,1,1,50
2448,13,870,20,4.2,0,0,34
2449,2,516,35,3.7,1,0,50
2450,16,669,15,3.2,0,0,25
2451,11,583,14,3.1,0,0,35
2452,5,226,36,2.7,0,1,50
2453,19,569,34,3.3,1,1,29
2454,7,377,48,4.7,0,0,50
2455,4,354,58,2.7,0,1,50
2456,7,188,13,3.6,0,1,42
2457,13,778,36,2.9,0,1,42
2458,13,786,12,4.6,0,1,30
2459,19,255,48,3.1,1,1,36
2460,1,556,9,4.4,1,0,50
2461,5,391,31,5.0,1,0,50
2462,18,253,38,4.2,0,0,33
2463,19,872,17,3.3,1,0,20
2464,8,988,52,3.0,1,0,50
2465,2,519,15,4.1,0,1,50
2466,1,306,25,2.6,1,0,50
2467,16,242,57,4.1,0,0,46
2468,7,499,10,4.0,1,1,41
2469,10,352,16,3.6,1,0,38
2470,8,897,23,4.5,0,0,45
2471,4,290,26,4.5,0,0,50
2472,7,450,48,3.1,0,1,50
2473,3,732,25,4.8,0,1,50
2474,14,373,55,2.8,1,1,49
2475,17,142,28,3.8,0,1,30
2476,9,673,23,5.0,1,0,43
2477,16,918,39,2.5,1,0,37
2478,2,901,12,3.5,1,0,50
2479,10,879,36,4.5,1,0,48
2480,3,691,37,4.0,1,1,50
2481,2,147,9,3.2,0,1,50
2482,18,185,57,4.2,1,1,42
2483,19,504,15,2.5,0,1,19
2484,5,634,34,3.0,1,0,50
2485,13,878,20,4.6,0,0,34
2486,19,365,16,2.7,1,0,20
2487,8,487,37,2.9,1,1,50
2488,5,829,43,4.8,1,1,50
2489,18,687,20,3.5,0,1,24
2490,9,925,55,2.6,1,0,50
2491,8,827,21,3.6,0,1,44
2492,3,335,18,2.7,1,1,50
2493,12,753,21,3.5,1,1,36
2494,4,159,22,4.9,1,0,50
2495,8,847,34,4.0,0,0,50
2496,11,414,58,2.9,0,1,50
2497,13,829,1,2.8,0,1,24
2498,10,599,28,3.4,0,0,44
2499,20,224,24,3.8,0,1,22
2500,18,666,32,3.1,0,0,30
2501,6,730,14,2.8,1,0,45
2502,7,317,51,3.4,1,1,50
2503,18,937,16,4.9,0,0,22
2504,9,993,56,3.2,0,0,50
2505,18,121,40,3.5,1,0,34
2506,9,852,34,4.2,0,1,49
2507,19,181,57,3.8,1,1,40
2508,4,457,48,4.7,0,1,50
2509,4,391,17,4.1,0,0,50
2510,2,818,9,2.8,0,1,50
2511,18,823,50,4.9,1,0,39
2512,11,155,36,3.8,0,0,46
2513,6,484,57,2.8,0,1,50
2514,6,944,19,4.2,1,0,47
2515,5,565,8,4.4,1,1,44
2516,14,207,40,4.7,1,1,42
2517,12,142,36,4.9,1,0,44
2518,10,733,17,4.4,1,1,38
2519,3,550,56,2.7,0,1,50
2520,2,392,41,3.8,1,0,50
2521,19,302,18,2.6,0,1,21
2522,15,685,1,2.8,1,1,20
2523,7,278,56,3.6,1,1,50
2524,12,229,26,4.1,0,1,39
2525,1,125,30,3.3,0,0,50
2526,12,752,5,4.2,0,1,28
2527,15,563,47,2.8,0,0,43
2528,16,939,12,4.1,1,0,24
2529,18,869,1,2.6,0,1,14
2530,12,472,33,3.8,0,0,42
2531,11,745,30,3.4,0,0,43
2532,5,541,32,2.7,0,1,50
2533,15,414,21,3.5,0,1,30
2534,9,875,20,4.2,1,0,42
2535,14,442,47,4.2,1,1,45
2536,12,603,1,2.7,1,1,26
2537,7,693,34,3.0,0,1,50
2538,11,550,13,4.6,0,0,34
2539,4,944,13,4.0,0,0,48
2540,6,927,8,4.2,0,0,42
2541,1,276,7,4.3,0,0,50
2542,6,845,50,4.1,0,1,50
2543,19,801,23,3.5,1,1,23
2544,17,265,10,4.5,1,1,21
2545,17,938,48,3.3,0,0,40
2546,19,332,56,3.2,0,0,40
2547,3,709,26,4.0,1,0,50
2548,18,498,59,3.7,1,1,43
2549,12,231,34,3.4,0,0,43
2550,18,795,36,3.7,1,0,32
2551,11,719,50,4.7,0,0,50
2552,20,762,1,4.0,0,1,10
2553,4,612,6,4.5,0,1,45
2554,8,568,50,4.4,1,1,50
2555,6,360,57,4.9,0,0,50
2556,13,464,6,2.7,0,1,27
2557,16,128,24,4.6,0,0,30
2558,13,351,36,4.2,0,1,42
2559,19,801,14,4.0,1,0,19
2560,14,817,24,3.5,1,0,34
2561,10,589,32,3.3,1,0,46
2562,9,138,55,3.2,1,1,50
2563,4,244,21,4.7,1,1,50
2564,3,383,25,2.9,1,0,50
2565,9,888,27,4.0,1,1,45
2566,8,960,6,4.9,1,0,37
2567,2,314,4,3.8,1,1,48
2568,17,733,34,3.0,0,1,33
2569,11,467,5,3.5,1,1,30
2570,18,918,6,3.1,1,1,17
2571,8,389,3,2.9,1,1,35
2572,7,648,18,4.3,0,1,45
2573,17,257,31,3.8,1,1,31
2574,15,632,43,2.7,0,0,41
2575,10,928,59,4.3,0,0,50
2576,8,823,37,4.8,0,0,50
2577,17,998,40,3.0,1,0,36
2578,11,506,40,4.1,1,0,48
2579,18,668,23,4.7,0,0,25
2580,13,636,51,3.6,0,0,49
2581,13,569,51,4.5,1,0,49
2582,5,233,20,4.9,1,0,50
2583,14,374,32,3.2,0,0,38
2584,16,139,19,3.2,1,0,27
2585,11,379,4,2.8,0,0,30
2586,7,472,43,4.4,1,1,50
2587,1,616,58,3.0,0,0,50
2588,4,517,56,4.0,0,0,50
2589,17,292,35,4.8,0,0,33
2590,1,745,27,4.8,0,1,50
2591,8,189,7,3.7,1,1,37
2592,18,416,39,4.1,1,1,33
2593,14,792,4,4.5,1,1,24
2594,2,407,46,4.8,0,1,50
2595,10,885,18,3.1,1,0,39
2596,6,722,57,2.7,0,0,50
2597,5,371,47,4.5,0,1,50
2598,4,100,22,3.5,0,1,50
2599,5,696,49,4.9,0,0,50
2600,2,305,20,2.9,1,1,50
2601,18,501,55,4.6,0,0,41
2602,7,469,51,2.8,0,1,50
2603,1,885,36,3.7,0,0,50
2604,14,664,3,3.1,1,1,23
2605,6,568,35,2.5,0,0,50
2606,9,735,58,3.9,1,1,50
2607,7,918,12,3.2,1,0,42
2608,1,478,39,3.0,1,0,50
2609,16,924,8,5.0,1,1,22
2610,17,380,49,3.7,0,0,40
2611,11,429,25,4.2,0,0,40
2612,7,621,53,3.0,1,1,50
2613,8,290,36,4.2,1,1,50
2614,18,765,60,4.8,0,0,44
2615,18,340,36,2.7,1,0,32
2616,3,130,12,4.4,0,0,50
2617,19,569,23,3.7,1,1,23
2618,16,497,8,3.1,1,1,22
2619,6,419,25,2.6,0,1,50
2620,18,903,10,3.1,0,0,19
2621,8,186,21,4.3,0,0,44
2622,6,549,52,3.8,0,1,50
2623,4,682,24,3.6,1,0,50
2624,8,596,30,3.6,1,1,49
2625,5,383,21,4.9,1,1,50
2626,6,238,30,3.5,1,0,50
2627,14,865,18,4.6,0,0,31
2628,11,220,52,3.9,1,0,50
2629,12,409,48,5.0,1,0,50
2630,8,760,49,4.1,1,0,50
2631,8,326,52,5.0,1,1,50
2632,6,490,11,4.0,0,0,43
2633,14,338,24,3.3,0,0,34
2634,13,917,56,4.5,1,1,50
2635,12,645,59,4.4,0,1,50
2636,3,456,38,3.3,0,1,50
2637,7,215,23,2.9,1,1,47
2638,19,320,57,4.0,1,1,40
2639,8,397,26,3.9,0,0,47
2640,12,468,40,3.0,1,0,46
2641,12,788,5,4.2,1,1,28
2642,14,489,50,3.9,1,1,47
2643,13,725,7,2.9,1,1,27
2644,11,274,59,2.6,0,0,50
2645,13,470,48,3.8,1,1,48
2646,5,104,44,4.4,1,0,50
2647,7,826,45,3.6,0,1,50
2648,8,466,47,2.5,1,1,50
2649,9,959,31,4.8,1,1,47
2650,12,151,4,3.9,0,0,28
2651,14,753,25,2.9,0,0,34
2652,1,942,20,4.2,0,0,50
2653,15,740,55,4.8,1,0,47
2654,6,294,39,4.6,0,1,50
2655,13,156,54,3.9,0,0,50
2656,16,125,20,4.7,1,1,28
2657,14,467,48,3.3,1,1,46
2658,3,357,38,2.8,0,1,50
2659,14,332,27,3.2,0,1,35
2660,3,584,54,4.1,0,1,50
2661,19,406,38,4.6,1,0,31
2662,6,714,25,3.5,0,1,50
2663,18,291,8,4.0,1,0,18
2664,4,329,4,4.0,0,0,44
2665,4,744,18,3.5,1,0,50
2666,6,174,16,2.8,1,0,46
2667,18,659,17,3.4,1,1,22
2668,7,196,33,3.4,1,1,50
2669,3,869,32,3.1,0,1,50
2670,7,890,52,3.1,1,1,50
2671,3,545,55,3.9,0,1,50
2672,19,903,28,4.1,0,0,26
2673,6,793,38,3.3,1,1,50
2674,10,170,28,3.6,1,1,44
2675,6,271,30,4.0,0,1,50
2676,14,302,54,3.2,0,0,49
2677,3,613,25,3.3,0,1,50
2678,11,629,16,4.7,1,1,36
2679,11,206,10,4.0,0,0,33
2680,12,851,25,4.2,1,0,38
2681,9,471,47,3.0,0,0,50
2682,9,292,45,2.5,1,1,50
2683,3,946,3,3.4,0,0,45
2684,10,181,20,4.6,1,1,40
2685,2,995,22,4.2,1,1,50
2686,3,531,29,4.6,0,1,50
2687,14,890,50,3.2,0,0,47
2688,5,822,17,3.1,1,0,48
2689,4,706,32,3.5,1,1,50
2690,5,758,57,2.8,1,0,50
2691,19,320,46,2.7,0,0,35
2692,15,782,14,3.0,0,1,27
2693,7,177,14,3.8,1,0,43
2694,18,630,13,4.3,1,0,20
2695,2,141,5,4.7,0,0,48
2696,11,489,16,4.9,1,0,36
2697,5,236,49,2.9,0,1,50
2698,2,681,15,5.0,1,1,50
2699,6,380,20,4.9,0,1,48
2700,3,711,40,3.9,1,1,50
2701,3,353,11,2.7,0,1,49
2702,2,132,33,4.1,0,1,50
2703,8,474,42,4.7,0,0,50
2704,7,221,49,3.4,0,1,50
2705,6,746,17,4.7,1,1,46
2706,16,547,44,4.6,0,0,40
2707,19,120,40,4.3,1,0,32
2708,11,721,22,3.9,1,0,39
2709,1,948,40,2.7,0,0,50
2710,17,252,32,3.1,1,0,32
2711,1,224,37,5.0,0,1,50
2712,6,780,39,3.9,0,1,50
2713,19,759,43,3.1,1,1,33
2714,17,211,60,4.4,0,0,46
2715,14,248,32,3.4,0,0,38
2716,19,267,52,4.4,1,1,38
2717,18,246,27,4.2,1,0,27
2718,18,385,56,4.2,1,0,42
2719,3,595,29,3.6,1,1,50
2720,20,800,20,3.0,0,0,20
2721,9,311,6,3.6,1,1,35
2722,1,257,55,3.7,0,1,50
2723,17,119,11,2.7,0,1,21
2724,5,929,21,3.7,1,0,50
2725,5,429,11,2.9,1,0,45
2726,20,463,26,4.4,1,1,23
2727,5,539,43,3.0,0,1,50
2728,14,638,46,4.5,1,1,45
2729,5,875,12,3.7,0,1,46
2730,6,199,37,3.1,1,0,50
2731,19,303,6,3.6,1,0,15
2732,16,937,22,3.1,1,0,29
2733,9,331,48,4.2,0,0,50
2734,15,979,17,4.7,1,0,28
2735,6,455,16,2.6,1,1,46
2736,5,201,19,3.0,0,0,49
2737,10,671,60,4.1,0,1,50
2738,2,641,19,2.9,0,1,50
2739,12,716,42,3.6,0,0,47
2740,2,973,56,4.5,1,1,50
2741,19,320,9,3.0,0,0,16
2742,15,835,26,2.8,0,1,33
2743,17,200,37,2.7,1,1,34
2744,9,781,57,4.2,0,1,50
2745,3,525,43,2.5,0,1,50
2746,1,207,38,3.8,0,0,50
2747,7,748,7,3.4,0,1,39
2748,11,691,54,3.7,1,0,50
2749,2,797,9,3.3,0,1,50
2750,3,668,34,4.4,0,0,50
2751,15,725,56,4.5,0,1,48
2752,13,444,21,4.8,1,1,34
2753,10,817,8,3.3,1,1,34
2754,6,444,10,3.4,0,1,43
2755,12,683,31,2.8,1,1,41
2756,16,676,21,4.4,1,1,28
2757,20,757,58,4.7,1,0,39
2758,8,141,6,4.0,0,1,37
2759,16,815,28,4.4,0,1,32
2760,5,160,20,4.7,0,1,50
2761,15,967,26,4.7,0,1,33
2762,14,314,60,3.2,0,1,50
2763,9,612,51,3.2,1,1,50
2764,16,538,18,3.4,0,1,27
2765,5,589,21,4.3,0,1,50
2766,3,901,3,3.4,1,1,45
2767,14,819,2,2.9,0,1,23
2768,12,634,38,3.5,0,1,45
2769,7,223,18,4.5,1,0,45
2770,14,102,45,4.4,0,0,44
2771,19,273,48,2.8,0,1,36
2772,8,385,38,3.5,1,0,50
2773,8,836,5,4.6,1,1,36
2774,9,210,59,4.0,1,1,50
2775,8,401,40,2.5,0,0,50
2776,9,464,54,4.7,1,1,50
2777,7,245,2,3.8,1,0,37
2778,10,426,37,3.9,0,1,48
2779,11,946,11,2.5,0,1,33
2780,13,867,6,4.3,1,1,27
2781,3,499,38,2.8,0,0,50
2782,11,966,14,4.8,0,0,35
2783,15,858,11,4.8,0,0,25
2784,9,103,17,3.0,0,0,40
2785,5,654,23,4.9,0,1,50
2786,7,391,14,4.7,0,1,43
2787,12,918,28,4.1,0,1,40
2788,13,840,7,3.1,0,0,27
2789,3,159,21,4.2,0,0,50
2790,13,433,27,3.4,1,1,37
2791,17,254,58,2.7,0,1,45
2792,14,620,59,3.4,0,0,50
2793,18,854,12,3.3,0,1,20
2794,3,655,10,4.4,0,1,49
2795,13,601,6,4.9,0,1,27
2796,11,730,34,3.6,1,1,45
2797,5,598,41,2.6,1,1,50
2798,9,567,43,3.5,0,0,50
2799,11,607,13,3.9,1,0,34
2800,16,338,42,3.9,1,1,39
2801,19,499,15,3.6,0,0,19
2802,6,181,12,3.1,0,0,44
2803,12,901,37,4.2,1,0,44
2804,6,621,6,4.2,1,1,41
2805,17,264,52,4.1,0,0,42
2806,6,425,54,2.8,0,0,50
2807,16,953,20,4.8,1,1,28
2808,7,318,22,4.1,1,0,47
2809,13,729,31,3.9,0,1,39
2810,15,532,11,2.5,1,1,25
2811,4,115,7,4.8,0,1,45
2812,4,962,58,2.8,1,1,50
2813,9,494,20,4.4,1,0,42
2814,15,447,37,4.3,1,0,38
2815,13,718,3,4.5,1,1,25
2816,11,464,27,3.5,0,0,41
2817,11,632,7,3.8,0,0,31
2818,10,925,4,2.9,1,1,32
2819,16,702,46,3.7,0,1,41
2820,11,961,59,3.7,1,0,50
2821,2,791,58,2.7,0,0,50
2822,4,429,41,4.2,1,1,50
2823,10,829,45,3.8,0,0,50
2824,6,612,21,4.2,0,1,48
2825,6,206,47,4.3,1,1,50
2826,18,301,10,3.5,1,0,19
2827,2,589,53,4.6,1,0,50
2828,15,980,12,3.8,1,0,26
2829,11,617,50,3.8,1,1,50
2830,20,225,8,4.0,1,0,14
2831,7,780,49,4.7,0,0,50
2832,15,604,32,4.2,0,1,36
2833,4,493,41,3.2,1,1,50
2834,18,405,25,2.9,1,1,26
2835,9,617,20,4.2,1,1,42
2836,9,997,26,3.9,1,0,45
2837,6,514,33,3.2,0,0,50
2838,3,921,38,3.4,1,1,50
2839,4,592,55,2.8,1,1,50
2840,17,721,47,4.3,0,0,39
2841,10,395,12,4.2,1,0,36
2842,9,882,45,2.6,1,0,50
2843,18,209,27,3.3,1,1,27
2844,11,787,53,4.8,1,1,50
2845,12,967,53,4.1,0,1,50
2846,12,696,22,3.8,1,0,37
2847,1,395,46,2.8,0,1,50
2848,12,374,5,3.0,1,1,28
2849,17,270,21,3.5,0,0,26
2850,14,190,60,4.3,0,1,50
2851,1,400,40,3.8,1,0,50
2852,14,183,32,3.1,1,1,38
2853,8,769,44,3.8,0,0,50
2854,20,543,51,3.7,1,1,35
2855,5,198,33,4.6,0,1,50
2856,19,639,18,2.7,0,0,21
2857,9,847,39,4.2,0,1,50
2858,6,257,34,2.9,1,1,50
2859,17,251,28,4.5,0,0,30
2860,12,830,45,4.1,0,1,48
2861,2,630,40,4.2,0,1,50
2862,2,350,12,4.8,0,1,50
2863,7,614,24,3.2,0,0,48
2864,5,717,4,2.8,0,1,42
2865,2,117,13,2.7,0,0,50
2866,15,706,48,4.7,1,0,44
2867,16,240,15,3.1,1,0,25
2868,3,130,58,3.0,1,0,50
2869,15,516,26,3.3,1,0,33
2870,12,394,1,4.2,0,1,26
2871,6,827,42,3.6,1,0,50
2872,13,362,43,2.6,0,0,45
2873,8,967,38,4.3,0,1,50
2874,11,876,34,4.5,1,1,45
2875,12,419,41,4.3,0,1,46
2876,6,787,50,4.8,1,1,50
2877,17,242,26,4.9,0,1,29
2878,11,369,4,3.4,0,1,30
2879,6,425,3,2.9,0,0,39
2880,7,306,46,4.4,1,1,50
2881,2,405,11,2.8,1,0,50
2882,1,644,59,4.7,1,0,50
2883,16,191,41,3.6,0,0,38
2884,19,744,21,3.6,0,1,22
2885,17,164,2,4.1,0,0,17
2886,7,808,47,3.5,1,0,50
2887,20,613,56,3.8,0,0,38
2888,20,509,22,3.6,0,0,21
2889,2,361,60,2.9,0,1,50
2890,16,216,53,2.9,0,1,44
2891,10,766,22,4.3,0,0,41
2892,20,298,46,4.3,1,0,33
2893,12,186,47,4.0,1,0,49
2894,9,274,59,4.9,1,0,50
2895,5,957,23,2.9,1,1,50
2896,19,213,6,3.2,0,0,15
2897,11,225,16,3.4,1,1,36
2898,18,181,23,2.9,1,1,25
2899,13,823,57,3.0,1,1,50
2900,12,395,1,2.6,1,1,26
2901,18,176,47,2.9,0,0,37
2902,5,213,36,4.3,1,0,50
2903,6,567,36,3.8,0,0,50
2904,2,107,60,4.7,1,1,50
2905,8,710,33,4.8,0,1,50
2906,7,118,32,3.1,0,1,50
2907,3,951,54,5.0,1,0,50
2908,17,939,24,4.4,1,0,28
2909,3,706,35,4.5,0,1,50
2910,11,319,30,4.2,0,0,43
2911,13,883,30,2.6,0,1,39
2912,16,343,53,4.7,0,1,44
2913,17,625,23,3.2,0,1,27
2914,2,939,45,3.5,0,0,50
2915,2,867,59,4.6,1,0,50
2916,3,513,33,3.1,1,1,50
2917,15,466,39,4.5,0,0,39
2918,16,791,14,2.6,0,0,25
2919,5,733,45,4.8,0,1,50
2920,2,293,45,3.1,0,1,50
2921,12,561,25,4.9,1,0,38
2922,1,412,15,3.5,1,0,50
2923,3,806,47,3.7,0,0,50
2924,5,734,1,3.8,0,1,40
2925,4,351,49,4.8,0,0,50
2926,9,497,5,2.8,1,1,34
2927,15,503,53,4.9,0,1,46
2928,9,590,49,3.5,1,0,50
2929,5,927,20,2.6,0,0,50
2930,8,893,36,2.8,1,0,50
2931,17,506,57,4.0,1,0,44
2932,11,261,29,3.4,1,1,42
2933,6,789,56,4.2,1,1,50
2934,6,982,46,3.1,0,1,50
2935,7,601,56,4.3,0,0,50
2936,17,572,20,4.0,0,1,26
2937,7,609,2,2.8,0,1,37
2938,17,583,27,4.3,0,1,29
2939,3,127,1,4.0,1,1,44
2940,14,934,34,3.9,0,1,39
2941,4,123,8,3.8,0,0,46
2942,3,158,44,4.3,0,0,50
2943,10,205,56,3.9,1,0,50
2944,13,242,30,3.2,0,0,39
2945,16,942,15,3.0,1,1,25
2946,13,510,32,3.0,1,1,40
2947,16,673,29,4.8,1,0,32
2948,10,553,18,4.5,1,1,39
2949,15,302,18,3.4,1,1,29
2950,1,646,22,2.5,0,1,50
2951,3,255,58,4.9,1,1,50
2952,12,877,53,3.9,0,1,50
2953,2,484,3,4.5,0,0,47
2954,16,565,27,4.8,0,1,31
2955,6,187,6,4.4,0,0,41
2956,5,531,14,3.2,0,0,47
2957,6,737,15,3.7,1,1,45
2958,12,217,58,4.3,0,1,50
2959,17,720,26,3.9,0,0,29
2960,14,495,4,4.4,0,1,24
2961,10,277,12,3.0,1,0,36
2962,14,254,13,3.4,1,1,28
2963,9,586,27,4.1,0,1,45
2964,18,460,19,2.5,1,0,23
2965,19,438,14,3.1,1,0,19
2966,15,339,59,3.2,1,0,49
2967,16,621,50,4.9,1,1,43
2968,4,607,9,4.5,0,1,46
2969,1,521,31,3.1,0,0,50
2970,10,371,51,4.2,1,1,50
2971,5,920,15,4.8,1,0,47
2972,10,558,53,5.0,1,0,50
2973,3,100,18,4.7,1,0,50
2974,3,309,7,4.4,1,1,47
2975,8,960,19,2.9,0,0,43
2976,2,804,60,2.7,1,0,50
2977,2,633,59,4.3,0,1,50
2978,16,356,44,3.1,1,1,40
2979,5,595,14,3.7,1,1,47
2980,7,394,3,4.1,1,1,37
2981,13,913,5,2.8,1,1,26
2982,17,689,8,4.9,0,0,20
2983,3,189,3,4.0,0,0,45
2984,1,902,60,2.8,0,0,50
